STATION,YEAR,Cd,Ec,Hv,Ms,Nfl,Ngu,Nm,Pcr,Pe,Ppf,Ppu,Rm,Ppc,Va,Zp,Zm,totobs
WT5.1,2004,0.1357615894039735,0.006622516556291391,0,0.39072847682119205,0,0,0,0.056291390728476824,0,0.056291390728476824,0,0,0,0.10596026490066225,0.24834437086092714,0,302
WXT0001,2004,0.2,0.05,0.4,0,0,0.15,0.2,0,0,0,0,0,0,0,0,0,20
XFB1986,2004,0.3333333333333333,0,0.38095238095238093,0.23809523809523808,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,21
CB1.1,2005,0.11940298507462686,0.029850746268656716,0.22388059701492538,0.2537313432835821,0,0.014925373134328358,0.14925373134328357,0.029850746268656716,0,0,0,0,0,0.1791044776119403,0,0,67
CB2.1,2005,0.125,0,0.125,0.125,0,0,0.125,0.125,0,0,0.125,0,0.125,0.125,0,0,8
ET2.2,2005,0.12345679012345678,0,0.2222222222222222,0.20987654320987653,0,0,0,0.09876543209876543,0,0,0.09876543209876543,0,0,0.24691358024691357,0,0,81
MAT0016,2005,0.18848167539267016,0,0.2513089005235602,0.225130890052356,0,0.015706806282722512,0.14659685863874344,0,0,0,0,0,0,0.17277486910994763,0,0,191
RET2.1,2005,0.19333333333333333,0,0.21333333333333335,0.23333333333333334,0,0.04,0.13333333333333333,0,0,0,0,0,0.02,0.16666666666666666,0,0,150
RET2.2,2005,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4
RET5.1A,2005,0.2909090909090909,0,0.43636363636363634,0,0,0,0.2545454545454545,0,0,0,0,0,0,0.01818181818181818,0,0,55
TF2.2,2005,0.2108843537414966,0,0.25170068027210885,0.20408163265306123,0,0.047619047619047616,0.10884353741496598,0,0,0,0,0,0.006802721088435374,0.17006802721088435,0,0,147
TF2.3,2005,0.15384615384615385,0,0.2403846153846154,0.22115384615384615,0,0,0.16346153846153846,0,0,0,0,0,0,0.22115384615384615,0,0,104
TF2.4,2005,0.22162162162162163,0,0.25405405405405407,0.21081081081081082,0,0.010810810810810811,0.0972972972972973,0,0,0,0,0,0,0.20540540540540542,0,0,185
WT1.1,2005,0.16279069767441862,0.09302325581395349,0.43023255813953487,0.09302325581395349,0,0.011627906976744186,0.046511627906976744,0,0,0,0.05813953488372093,0,0,0.10465116279069768,0,0,86
WT2.1,2005,0.15853658536585366,0,0.4959349593495935,0.21951219512195122,0,0,0.024390243902439025,0.012195121951219513,0,0,0.012195121951219513,0,0,0.07723577235772358,0,0,246
WT4.1,2005,0.15384615384615385,0.05128205128205128,0,0,0,0,0,0,0,0,0,0,0,0.5641025641025641,0.23076923076923078,0,39
WT5.1,2005,0.012618296529968454,0.07255520504731862,0,0.4605678233438486,0,0,0,0.06624605678233439,0,0.028391167192429023,0,0,0,0.167192429022082,0.19242902208201892,0,317
WT8.1,2005,0.013452914798206279,0,0,0.013452914798206279,0,0,0,0,0,0.013452914798206279,0,0.008968609865470852,0,0.02242152466367713,0.9282511210762332,0,223
XFB1986,2005,0.21052631578947367,0,0.2631578947368421,0.21052631578947367,0,0.05263157894736842,0.21052631578947367,0,0,0,0,0,0,0.05263157894736842,0,0,19
CB1.1,2006,0.06666666666666667,0,0.26666666666666666,0.2,0,0,0.2,0.06666666666666667,0,0,0,0,0,0.2,0,0,15
ET2.2,2006,0.09090909090909091,0,0.22727272727272727,0.2727272727272727,0,0,0,0.09090909090909091,0,0,0.045454545454545456,0,0,0.2727272727272727,0,0,22
LE3.7,2006,0.3076923076923077,0.23076923076923078,0,0,0,0,0,0.07692307692307693,0,0,0.38461538461538464,0,0,0,0,0,13
LE4.2,2006,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,3
MAT0016,2006,0.25,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,4
RET2.1,2006,0.21428571428571427,0,0.21428571428571427,0.5,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,14
RET2.2,2006,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,3
RET5.1A,2006,0.20833333333333334,0,0.4166666666666667,0,0,0,0.375,0,0,0,0,0,0,0,0,0,24
TF1.6,2006,0.34615384615384615,0,0.34615384615384615,0,0,0,0,0.15384615384615385,0,0,0.038461538461538464,0,0,0.11538461538461539,0,0,26
TF2.2,2006,0.27450980392156865,0,0.3137254901960784,0.3333333333333333,0,0,0.0392156862745098,0,0,0,0,0,0,0.0392156862745098,0,0,51
TF2.3,2006,0.25,0,0.1875,0.125,0,0,0.1875,0,0,0,0,0,0,0.25,0,0,16
TF2.4,2006,0.3,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0,10
TF4.2,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TF4.4,2006,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,7
TF5.5A,2006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,12
WT2.1,2006,0.10256410256410256,0,0.5641025641025641,0.20512820512820512,0,0,0,0,0,0,0,0,0,0.1282051282051282,0,0,39
WT4.1,2006,0.16129032258064516,0,0,0.06451612903225806,0,0,0,0.25806451612903225,0,0.0967741935483871,0,0,0,0.25806451612903225,0.16129032258064516,0,31
CB1.1,2007,0.09090909090909091,0.012987012987012988,0.15584415584415584,0.22077922077922077,0,0.025974025974025976,0.16883116883116883,0.012987012987012988,0,0,0.03896103896103896,0,0,0.24675324675324675,0.025974025974025976,0,77
ET2.2,2007,0.041666666666666664,0,0.2916666666666667,0.25,0,0,0,0.08333333333333333,0,0,0.041666666666666664,0,0,0.2916666666666667,0,0,24
LE3.7,2007,0.1875,0.1875,0,0,0,0,0,0,0,0,0.1875,0.1875,0,0,0,0.25,16
MAT0016,2007,0.22641509433962265,0,0.1761006289308176,0.22641509433962265,0,0.10062893081761007,0.16352201257861634,0,0,0,0,0,0,0.1069182389937107,0,0,159
RET2.1,2007,0.18627450980392157,0,0.16176470588235295,0.18627450980392157,0,0.1568627450980392,0.1568627450980392,0.004901960784313725,0,0,0,0,0.004901960784313725,0.14215686274509803,0,0,204
RET5.1A,2007,0.25,0,0.4107142857142857,0,0,0,0.30357142857142855,0,0,0,0.03571428571428571,0,0,0,0,0,112
TF1.4,2007,0.19696969696969696,0.015151515151515152,0.3484848484848485,0,0,0.18181818181818182,0.25757575757575757,0,0,0,0,0,0,0,0,0,66
TF1.6,2007,0.2857142857142857,0,0.2857142857142857,0,0,0,0,0.12698412698412698,0,0,0.047619047619047616,0,0,0.1111111111111111,0.14285714285714285,0,63
TF2.1,2007,0.2222222222222222,0,0.28444444444444444,0.13333333333333333,0,0.06666666666666667,0.2088888888888889,0,0,0,0,0,0,0.08444444444444445,0,0,225
TF2.2,2007,0.17560975609756097,0,0.18536585365853658,0.18536585365853658,0,0.14634146341463414,0.16097560975609757,0.004878048780487805,0,0,0,0,0,0.14146341463414633,0,0,205
TF2.4,2007,0.1865671641791045,0,0.17164179104477612,0.19402985074626866,0,0.08955223880597014,0.15671641791044777,0.007462686567164179,0,0,0,0,0,0.19402985074626866,0,0,134
TF3.2A,2007,0.1,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,10
TF4.4,2007,0.02702702702702703,0,0.5945945945945946,0,0,0,0,0,0,0,0,0.10810810810810811,0,0.2702702702702703,0,0,37
TF5.5A,2007,0.4375,0.09375,0.375,0,0,0.03125,0.0625,0,0,0,0,0,0,0,0,0,32
WT1.1,2007,0.2727272727272727,0.022727272727272728,0.5227272727272727,0.11363636363636363,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.022727272727272728,0,44
WT2.1,2007,0.175,0,0.65,0,0,0,0.05,0.025,0,0,0,0,0,0.1,0,0,40
WT3.1,2007,0.036818851251840944,0.0014727540500736377,0,0.3549337260677467,0,0,0,0.030927835051546393,0,0.08541973490427099,0,0,0.0029455081001472753,0.4477172312223859,0.039764359351988215,0,679
WXT0001,2007,0.20967741935483872,0.016129032258064516,0.43548387096774194,0,0,0.04838709677419355,0.03225806451612903,0,0,0,0,0,0,0.016129032258064516,0.24193548387096775,0,62
XFB1986,2007,0.15,0,0.2,0.15,0,0.15,0.2,0,0,0,0,0,0,0.15,0,0,20
CB1.1,2008,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.3188405797101449,0,0,0.07246376811594203,0,0,0,0,0,0,0.30434782608695654,0,0,69
CB2.1,2008,0.08,0.04,0,0.36,0,0,0,0,0,0.04,0,0,0,0.48,0,0,25
TF1.4,2008,0.21052631578947367,0.03508771929824561,0.3333333333333333,0,0.017543859649122806,0.15789473684210525,0.24561403508771928,0,0,0,0,0,0,0,0,0,57
TF1.6,2008,0.25,0,0.2647058823529412,0,0,0,0,0.19117647058823528,0,0,0.07352941176470588,0,0,0.08823529411764706,0.1323529411764706,0,68
TF2.2,2008,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,5
WT1.1,2008,0.3023255813953488,0.046511627906976744,0.46511627906976744,0.11627906976744186,0,0,0,0,0,0,0,0,0,0.06976744186046512,0,0,43
WT2.1,2008,0.12162162162162163,0,0.32432432432432434,0.22972972972972974,0,0,0.04054054054054054,0.02702702702702703,0,0.05405405405405406,0,0,0,0.20270270270270271,0,0,74
WT5.1,2008,0.007407407407407408,0.014814814814814815,0,0.3592592592592593,0,0,0,0.014814814814814815,0,0.21481481481481482,0.007407407407407408,0,0.011111111111111112,0.32592592592592595,0.044444444444444446,0,270
WXT0001,2008,0.1875,0.125,0.375,0,0,0.25,0.0625,0,0,0,0,0,0,0,0,0,16
XHH4742,2008,0.037037037037037035,0.018518518518518517,0,0.3148148148148148,0,0.018518518518518517,0,0,0,0.018518518518518517,0,0.2962962962962963,0,0.05555555555555555,0.24074074074074073,0,54
ET2.2,2009,0.2,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0,5
ET2.3,2009,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,6
LE3.7,2009,0.42857142857142855,0.2857142857142857,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,7
RET5.1A,2009,0.3333333333333333,0,0.16666666666666666,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6
TF1.6,2009,0.36,0,0.36,0,0,0,0,0.08,0,0,0.04,0,0,0.16,0,0,25
TF2.1,2009,0.04836759371221282,0,0.5235792019347038,0.04836759371221282,0,0.06529625151148731,0.2418379685610641,0,0,0,0,0,0,0.07255139056831923,0,0,1654
TF5.5A,2009,0.40625,0,0.5,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,32
WT1.1,2009,0.32432432432432434,0,0.4594594594594595,0.05405405405405406,0,0,0,0,0,0,0,0,0.02702702702702703,0.08108108108108109,0.05405405405405406,0,37
WT2.1,2009,0.1962025316455696,0,0.2911392405063291,0.189873417721519,0,0.0189873417721519,0.056962025316455694,0.0379746835443038,0,0.0189873417721519,0.02531645569620253,0,0,0.15822784810126583,0.006329113924050633,0,158
WT3.1,2009,0.02428115015974441,0,6.389776357827476e-4,0.4364217252396166,0,0,0,0.04600638977635783,0,0.17891373801916932,0.003194888178913738,0,0.0019169329073482429,0.3035143769968051,0.005111821086261981,0,1565
WXT0001,2009,0.2222222222222222,0,0.3333333333333333,0,0,0.2222222222222222,0.2222222222222222,0,0,0,0,0,0,0,0,0,9
ET2.3,2010,0.2857142857142857,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.2857142857142857,0,0,7
MAT0016,2010,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,10
RET2.4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RET5.2,2010,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,6
TF1.4,2010,0.23076923076923078,0,0.38461538461538464,0,0,0.05128205128205128,0.3333333333333333,0,0,0,0,0,0,0,0,0,39
TF1.6,2010,0.391304347826087,0,0.391304347826087,0,0,0,0,0.13043478260869565,0,0,0,0,0,0.08695652173913043,0,0,23
TF2.1,2010,0.0966183574879227,0,0.6135265700483091,0.07246376811594203,0,0.0821256038647343,0.028985507246376812,0,0,0,0,0,0,0.10628019323671498,0,0,207
TF4.2,2010,0.17647058823529413,0,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,34
WT1.1,2010,0.3333333333333333,0,0.4166666666666667,0.041666666666666664,0,0,0,0,0,0,0,0,0,0.125,0.08333333333333333,0,24
WT2.1,2010,0.2282958199356913,0.00964630225080386,0.3311897106109325,0.20257234726688103,0,0.003215434083601286,0.006430868167202572,0.03215434083601286,0,0.03536977491961415,0.022508038585209004,0,0,0.12218649517684887,0.006430868167202572,0,311
WT3.1,2010,0.09265411590992986,0,0,0.4485049833887043,0,0,0,0.03617571059431524,0,0.1491325212255445,7.382798080472499e-4,0,0.0036913990402362494,0.2661498708010336,0.0029531192321889995,0,2709
WT4.1,2010,0.09433962264150944,0,0,0.24528301886792453,0,0,0,0.03773584905660377,0,0.20754716981132076,0,0,0,0.11320754716981132,0.3018867924528302,0,53
WT5.1,2010,0.018947368421052633,0.061052631578947365,0,0.3431578947368421,0,0,0,0.01263157894736842,0,0.1705263157894737,0.05263157894736842,0,0.016842105263157894,0.21894736842105264,0.10526315789473684,0,475
WXT0001,2010,0.25,0.0625,0.3125,0,0,0.125,0.125,0,0,0,0,0,0,0,0.125,0,16
XHH4742,2010,0.05,0.025,0,0.375,0,0,0,0,0,0.275,0,0.15,0,0.125,0,0,40
CB1.1,2011,0.09090909090909091,0,0.09090909090909091,0.36363636363636365,0,0,0.09090909090909091,0,0,0,0,0,0,0.36363636363636365,0,0,11
ET2.2,2011,0.2,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,5
RET2.1,2011,0.1111111111111111,0,0.2222222222222222,0.2222222222222222,0,0,0,0,0,0.2222222222222222,0,0,0,0.2222222222222222,0,0,18
RET2.4,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TF1.4,2011,0.25,0,0.5833333333333334,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,12
TF1.6,2011,0.24324324324324326,0,0.24324324324324326,0,0,0,0,0.13513513513513514,0,0,0.10810810810810811,0,0,0.02702702702702703,0.24324324324324326,0,37
TF5.5A,2011,0.4,0,0.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5
WT3.1,2011,0.007462686567164179,0,0.03731343283582089,0.07462686567164178,0,0,0,0.014925373134328358,0,0.05223880597014925,0.014925373134328358,0,0,0.7611940298507462,0.03731343283582089,0,134
CB1.1,2016,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0.1111111111111111,0,0,0.1111111111111111,0,0,9
RET5.1A,2016,0.27586206896551724,0,0.3448275862068966,0,0,0,0.3793103448275862,0,0,0,0,0,0,0,0,0,29
TF1.4,2016,0.16793893129770993,0,0.4122137404580153,0,0,0.04580152671755725,0.37404580152671757,0,0,0,0,0,0,0,0,0,131
TF1.6,2016,0.32,0.12,0.32,0,0,0,0,0.08,0,0,0,0,0,0,0.16,0,50
TF2.1,2016,0.28426395939086296,0,0.39593908629441626,0,0.05583756345177665,0,0.09137055837563451,0,0,0,0,0,0.1065989847715736,0.06598984771573604,0,0,197
WT2.1,2016,0.26959247648902823,0,0.49216300940438873,0,0,0.003134796238244514,0.14420062695924765,0.003134796238244514,0,0,0,0,0,0.0877742946708464,0,0,319
WT3.1,2016,0.27284826974267967,0,0.0015527950310559005,0.3314108251996451,0,0,2.2182786157941438e-4,0.04791481810115351,0,0.1528393966282165,0.00709849157054126,0,0.020629991126885537,0.16393078970718722,0.0015527950310559005,0,4508
WT4.1,2016,0.06451612903225806,0,0,0.03225806451612903,0,0,0,0.06451612903225806,0,0.3225806451612903,0,0,0,0.1935483870967742,0.3225806451612903,0,31
WT5.1,2016,0.05194805194805195,0.010822510822510822,0,0.23376623376623376,0,0,0,0.0021645021645021645,0,0.2878787878787879,0.07575757575757576,0,0.049783549783549784,0.15800865800865802,0.12987012987012986,0,462
WXT0001,2016,0.175,0,0.375,0,0,0.225,0.225,0,0,0,0,0,0,0,0,0,40
CB1.1,2017,0.0854368932038835,0.001941747572815534,0.3592233009708738,0.0912621359223301,0,0,0.03495145631067961,0.003883495145631068,0,0,0.009708737864077669,0,0,0.41359223300970877,0,0,515
ET2.3,2017,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0,0.14285714285714285,0.14285714285714285,0,0,0.14285714285714285,0,0,0.14285714285714285,0,0,7
ET4.1,2017,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0,0,0,0.21428571428571427,0,0,14
RET5.1A,2017,0.15625,0,0.34375,0,0,0,0.5,0,0,0,0,0,0,0,0,0,32
TF1.6,2017,0.3076923076923077,0.15384615384615385,0.3269230769230769,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0.1346153846153846,0,52
TF2.1,2017,0.38317757009345793,0,0.2757009345794392,0.004672897196261682,0,0.06074766355140187,0.18691588785046728,0,0,0,0,0,0.004672897196261682,0.08411214953271028,0,0,214
TF2.2,2017,0.1896551724137931,0,0.25862068965517243,0,0,0.29310344827586204,0.22413793103448276,0,0,0,0,0,0,0.034482758620689655,0,0,58
WT2.1,2017,0.25766871165644173,0,0.4815950920245399,0.009202453987730062,0,0,0.17177914110429449,0.006134969325153374,0,0.003067484662576687,0.006134969325153374,0,0,0.06441717791411043,0,0,326
WT3.1,2017,0.2310938007140539,0.0022719896137617657,0.004219409282700422,0.19896137617656606,0,0,0.016553067185978577,0.11587147030185005,0,0.09542356377799416,0.030834144758195393,0,0.05258033106134372,0.24699772801038625,0.00519311911716975,0,3081
WT4.1,2017,0.16,0,0,0.12,0,0,0,0.08,0,0.24,0,0,0,0.28,0.12,0,25
WT5.1,2017,0.06315789473684211,0.010526315789473684,0,0.17473684210526316,0,0,0,0.021052631578947368,0,0.2294736842105263,0.042105263157894736,0,0.09473684210526316,0.24,0.12421052631578948,0,475
CB1.1,2018,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.05555555555555555,0,0,0,0.1111111111111111,0,0,0.16666666666666666,0,0,18
ET2.2,2018,0.07692307692307693,0,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0.15384615384615385,0,0,0.15384615384615385,0,0,13
TF1.6,2018,0.3617021276595745,0.1276595744680851,0.2978723404255319,0,0,0,0,0.02127659574468085,0,0,0,0,0,0,0.19148936170212766,0,47
TF2.1,2018,0.2,0,0.2,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,5
WT2.1,2018,0.2567287784679089,0.12422360248447205,0.4720496894409938,0.020703933747412008,0,0,0.035196687370600416,0,0,0,0,0,0,0.07246376811594203,0.018633540372670808,0,483
WT3.1,2018,0.23620840630472856,0.006567425569176883,8.756567425569177e-4,0.2462784588441331,0,0,0.008099824868651488,0.08997373029772329,0,0.10880035026269702,0.020140105078809107,0,0.024299474605954465,0.24802977232924694,0.010726795096322241,0,4568
WT4.1,2018,0.1935483870967742,0.016129032258064516,0,0.06451612903225806,0,0,0.016129032258064516,0.016129032258064516,0,0.14516129032258066,0,0,0,0.27419354838709675,0.27419354838709675,0,62
WT5.1,2018,0.07356948228882834,0.021798365122615803,0.0013623978201634877,0.2098092643051771,0,0,0,0.014986376021798364,0,0.22615803814713897,0.07220708446866485,0,0.01634877384196185,0.2098092643051771,0.1539509536784741,0,734
WT6.1,2018,0.06,0.10666666666666667,0.013333333333333334,0.24,0,0,0,0,0,0.09333333333333334,0.013333333333333334,0.013333333333333334,0.09333333333333334,0.013333333333333334,0.35333333333333333,0,150
TF1.6,2019,0.3469387755102041,0,0.3673469387755102,0,0,0.04081632653061224,0,0.02040816326530612,0,0,0.04081632653061224,0,0,0,0.1836734693877551,0,49
TF2.1,2019,0.18947368421052632,0,0.45263157894736844,0,0,0.05263157894736842,0.29473684210526313,0,0,0,0,0,0,0.010526315789473684,0,0,95
TF2.2,2019,0.029411764705882353,0,0.2647058823529412,0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0,0,0,0.029411764705882353,0.11764705882352941,0,0.2647058823529412,0,0,34
TF4.4,2019,0.043478260869565216,0,0.9565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,23
WT2.1,2019,0.30641330166270786,0.0023752969121140144,0.4679334916864608,0.004750593824228029,0,0,0.09501187648456057,0.007125890736342043,0,0.0023752969121140144,0.0166270783847981,0,0,0.08788598574821853,0.009501187648456057,0,421
WT3.1,2019,0.32129396984924624,3.14070351758794e-4,0.03706030150753769,0.0414572864321608,0,0.0043969849246231155,0.05559045226130653,0.09579145728643217,0,0.06532663316582915,0.04648241206030151,0,0.012876884422110553,0.30904522613065327,0.0103643216080402,0,3184
WT4.1,2019,0.4594594594594595,0,0.04054054054054054,0.013513513513513514,0,0,0,0.013513513513513514,0,0.08108108108108109,0.04054054054054054,0,0.013513513513513514,0.1891891891891892,0.14864864864864866,0,74
WT5.1,2019,0.16019818331957061,0.0033030553261767133,0.1494632535094963,0.15854665565648224,0,0,0,0.053674649050371594,0,0.14698596201486375,0.058629232039636665,0,0.012386457473162676,0.20478943022295623,0.05202312138728324,0,1211
WT6.1,1998,0,0.014492753623188406,0,0.07246376811594203,0,0,0,0,0.014492753623188406,0.08695652173913043,0,0.14492753623188406,0.08695652173913043,0.057971014492753624,0.5217391304347826,0,69
WT6.1,2002,0,0.03496503496503497,0,0.02097902097902098,0,0,0,0,0,0.24475524475524477,0,0.3006993006993007,0.11888111888111888,0.03496503496503497,0.24475524475524477,0,143
WT6.1,2003,0,0,0,0,0,0.05263157894736842,0,0,0,0.3157894736842105,0,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.15789473684210525,0,19
WT6.1,2004,0,0.21487603305785125,0,0.18181818181818182,0,0,0,0,0.01652892561983471,0.2892561983471074,0.024793388429752067,0.1487603305785124,0.03305785123966942,0.024793388429752067,0.06611570247933884,0,121
WT6.1,2005,0,0.06784660766961652,0,0.1504424778761062,0,0,0,0,0,0.3834808259587021,0.06489675516224189,0.168141592920354,0.02064896755162242,0.014749262536873156,0.12979351032448377,0,339
WT6.1,2006,0,0.03773584905660377,0,0.04150943396226415,0,0,0,0,0,0.43018867924528303,0.022641509433962263,0.24528301886792453,0.10566037735849057,0.011320754716981131,0.10566037735849057,0,265
WT6.1,2008,0,0.015384615384615385,0,0,0,0,0,0,0,0.4153846153846154,0,0.13846153846153847,0.27692307692307694,0.046153846153846156,0.1076923076923077,0,65
WT6.1,2009,0,0,0,0.07462686567164178,0,0,0,0,0,0.31343283582089554,0.1044776119402985,0.1044776119402985,0.1791044776119403,0,0.22388059701492538,0,67
WT6.1,2010,0,0,0,0.02666666666666667,0,0,0,0,0,0.28,0.12,0.18666666666666668,0,0.08,0.30666666666666664,0,75
WT6.1,1985,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4
ET2.3,1986,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0.6,0,0,10
WT6.1,1986,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,0.2857142857142857,0,7
XHH4742,1986,0,0.034482758620689655,0,0.10344827586206896,0,0,0,0,0,0.41379310344827586,0,0.3793103448275862,0.034482758620689655,0,0.034482758620689655,0,29
WT6.1,1987,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0.4,0,5
XHH4742,1987,0,0.02857142857142857,0,0.01904761904761905,0,0,0,0,0,0.3523809523809524,0,0.47619047619047616,0.12380952380952381,0,0,0,105
ET2.2,1989,0,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,4
ET4.2,1989,0,0.15,0,0.05,0,0,0,0,0,0.35,0,0.3,0,0.05,0.1,0,20
LE2.2,1989,0,0.35294117647058826,0,0,0,0,0,0,0,0.17647058823529413,0,0.4117647058823529,0,0,0,0.058823529411764705,17
TF1.7,1989,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,3
XHH4742,1989,0,0.15384615384615385,0,0.23076923076923078,0,0,0,0,0,0.23076923076923078,0,0.3076923076923077,0.07692307692307693,0,0,0,13
ET4.2,1990,0,0.12,0,0,0,0,0,0,0,0.2,0,0.6,0.04,0,0.04,0,25
LE1.4,1990,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,4
TF1.7,1990,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,3
XHH4742,1990,0,0.09090909090909091,0,0.18181818181818182,0,0,0,0,0,0.18181818181818182,0,0.36363636363636365,0,0,0.18181818181818182,0,11
ET4.2,1991,0,0.1875,0,0,0,0,0,0,0,0.1875,0,0.3125,0.0625,0,0.25,0,16
RET2.4,1991,0,0.14583333333333334,0,0.041666666666666664,0,0,0,0,0,0.125,0,0.20833333333333334,0.020833333333333332,0.4375,0.020833333333333332,0,48
XHH4742,1991,0,0.125,0,0.25,0,0,0,0,0,0.125,0,0.25,0.125,0,0.125,0,8
RET2.4,1992,0,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,3
TF1.4,1993,0,0.25,0,0,0,0,0.375,0.375,0,0,0,0,0,0,0,0,8
TF1.7,1993,0,0.125,0,0,0,0.125,0,0.25,0,0,0.25,0,0,0,0.25,0,8
RET2.4,1994,0,0.10714285714285714,0.03571428571428571,0.21428571428571427,0,0,0,0,0,0.21428571428571427,0,0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0,28
RET2.4,1995,0,0.031746031746031744,0,0.07936507936507936,0,0,0,0,0,0.2222222222222222,0,0.15873015873015872,0.12698412698412698,0.2222222222222222,0.15873015873015872,0,63
WT3.1,1995,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2
CB3.2,1996,0,0.09523809523809523,0,0.5238095238095238,0,0,0,0,0,0.38095238095238093,0,0,0,0,0,0,21
ET4.2,1996,0,0.29411764705882354,0,0.08823529411764706,0,0,0,0,0,0.35294117647058826,0,0.08823529411764706,0.11764705882352941,0,0.058823529411764705,0,34
WT3.1,1996,0,0.3333333333333333,0,0.2727272727272727,0,0,0,0.06060606060606061,0,0,0,0,0,0.3333333333333333,0,0,33
WT5.1,1996,0,0.2,0,0.4,0,0,0,0,0,0.3,0,0,0,0,0.1,0,10
WT6.1,1997,0,0.050724637681159424,0,0.12318840579710146,0,0,0,0,0,0.15942028985507245,0,0.13043478260869565,0.07971014492753623,0.021739130434782608,0.43478260869565216,0,138
ET4.2,1998,0,0.225,0,0.2,0,0,0,0,0,0.25,0,0.15,0.15,0,0.025,0,40
LE2.2,1998,0,0.47058823529411764,0,0.29411764705882354,0,0,0,0,0,0,0,0.23529411764705882,0,0,0,0,34
XHH4742,1998,0,0.28125,0,0.25,0,0,0,0,0,0.1875,0,0.21875,0.03125,0,0.03125,0,32
ET4.2,1999,0,0.007462686567164179,0,0.22388059701492538,0,0,0,0.1417910447761194,0,0.23134328358208955,0,0.21641791044776118,0.014925373134328358,0,0.16417910447761194,0,134
